ID_Produto,Quantidade,Preco_Unitario,Data_Venda
4500,7,10.74,2023-05-20 16:44:06
3883,5,28.17,2024-09-04 09:45:33
9768,1,28.65,2024-09-27 13:44:05
9731,1,51.7,2020-02-26 19:24:30
3395,9,43.67,2022-10-14 03:59:53
8738,4,56.55,2023-06-09 07:56:33
20,9,74.52,2021-04-05 12:38:24
9330,6,95.76,2022-03-03 05:07:14
8270,3,86.3,2024-08-01 18:06:26
6326,4,25.87,2022-12-08 16:57:36
7012,3,88.2,2023-05-01 14:13:04
4137,7,43.99,2022-03-15 23:36:33
1171,2,24.56,2023-01-19 12:46:43
3063,5,52.66,2023-01-13 15:33:37
2880,1,23.21,2024-09-09 12:40:15
4600,8,53.34,2021-06-15 22:00:16
4422,7,22.07,2021-01-01 19:11:03
679,7,48.64,2020-04-25 16:08:41
5362,5,50.25,2021-10-25 03:57:04
6686,8,83.45,2022-07-11 11:17:22
2398,4,47.74,2022-07-09 05:12:22
5165,5,81.61,2021-07-14 22:47:17
7342,6,35.46,2023-04-10 07:25:22
9615,4,27.82,2020-10-23 18:48:08
2674,9,37.14,2021-05-03 09:00:26
9564,6,69.19,2020-12-26 01:27:15
1241,6,95.31,2022-03-17 14:42:22
6443,8,72.12,2024-01-26 03:10:11
1348,4,95.85,2021-07-01 13:01:32
8298,2,69.03,2020-09-23 00:13:41
6435,6,40.84,2023-09-28 20:14:25
1318,7,92.16,2024-05-17 20:42:48
1015,6,71.11,2023-09-29 17:41:21
5948,2,13.55,2022-11-04 11:55:57
1217,5,18.26,2021-05-16 00:36:39
7425,2,29.57,2024-04-23 12:15:09
1570,5,33.02,2023-03-11 10:56:24
5626,8,21.83,2021-08-04 18:49:32
9038,5,26.79,2021-10-20 20:55:24
9971,4,69.69,2023-01-20 13:54:42
7593,4,89.01,2024-02-22 20:06:46
1299,9,99.35,2022-09-29 03:09:19
6542,2,78.04,2024-06-23 22:50:24
8028,5,11.69,2021-06-04 03:27:37
3601,8,71.45,2024-12-08 07:36:18
5291,3,87.45,2021-02-23 00:21:53
7225,6,83.73,2020-08-03 13:42:37
634,6,94.97,2021-07-08 19:56:47
9671,8,28.68,2022-05-12 02:02:10
2928,4,48.92,2021-11-10 08:49:27
2901,2,60.65,2020-12-11 18:10:03
9633,1,88.05,2023-07-20 12:49:12
654,9,41.01,2024-01-09 13:05:52
6341,6,97.63,2020-10-25 19:52:16
5378,8,69.85,2022-06-11 10:01:02
5098,3,94.26,2023-05-10 10:04:26
1519,6,97.09,2022-10-23 20:47:40
6342,1,86.13,2020-07-04 12:25:43
8915,4,32.66,2022-07-25 16:03:34
3580,2,94.36,2024-08-01 20:40:36
1837,9,33.96,2020-02-03 13:07:50
6592,7,10.32,2022-05-28 05:34:30
6213,3,59.53,2022-04-29 15:27:50
740,9,23.01,2020-09-08 08:54:37
5142,2,89.87,2020-09-30 06:27:31
3087,6,34.79,2022-07-30 01:46:41
4099,4,83.74,2023-02-04 09:45:10
8987,4,26.13,2020-09-02 14:52:47
9007,1,58.57,2020-09-07 14:26:18
6117,6,54.78,2022-11-30 21:09:30
1764,3,22.47,2023-11-13 20:42:11
1733,7,31.01,2024-04-11 23:08:48
6318,9,45.27,2020-07-15 09:07:22
9108,7,53.15,2022-09-22 18:01:46
6335,3,40.69,2021-12-20 03:24:35
4843,3,88.91,2024-10-04 18:30:39
1451,6,91.41,2021-10-27 07:28:41
3739,2,67.62,2023-08-13 01:28:32
442,3,50.43,2021-07-03 16:44:07
3389,5,47.86,2020-07-30 23:52:22
4539,3,55.46,2021-12-07 06:57:56
6690,3,99.33,2022-05-11 18:48:09
6855,2,64.28,2021-02-28 15:51:36
4772,6,18.27,2024-07-28 02:08:19
8008,6,28.79,2020-05-16 22:21:19
9845,4,99.79,2024-11-07 03:16:43
1194,2,64.26,2021-03-24 17:46:36
579,2,77.28,2022-10-21 03:58:19
6399,2,67.8,2023-09-07 23:47:06
1868,6,53.12,2021-05-15 11:17:38
8653,4,51.6,2024-05-15 00:46:45
4594,4,63.85,2022-05-26 00:47:31
4156,1,89.02,2020-07-11 03:44:58
712,8,96.28,2021-10-02 23:26:08
5612,8,74.95,2020-03-20 09:35:05
4468,6,11.16,2024-10-13 02:31:59
8092,9,28.9,2021-02-23 08:11:30
9659,8,90.55,2020-07-01 11:15:27
4491,7,34.65,2020-12-12 19:03:11
4119,6,63.81,2021-01-12 05:55:25
1363,7,76.06,2024-07-08 17:55:23
8962,1,80.56,2023-12-22 17:50:07
7071,4,57.45,2022-02-20 13:20:48
1533,5,90.9,2021-11-03 04:49:01
8516,7,73.0,2020-09-07 20:32:11
1272,3,24.88,2024-03-05 23:04:00
9425,3,99.94,2020-06-18 07:14:30
9310,5,64.95,2024-05-10 07:13:28
6920,2,52.24,2021-06-14 12:34:09
2133,4,77.14,2020-04-02 07:24:49
4451,2,50.67,2022-06-30 22:54:23
5544,7,65.11,2023-09-15 19:06:29
1222,1,97.07,2022-05-18 16:01:11
6509,4,36.16,2023-02-26 23:49:25
7466,7,78.27,2020-09-10 18:49:20
8318,6,22.95,2024-06-07 18:16:07
1095,6,52.12,2020-01-16 02:03:47
2607,2,31.34,2023-05-28 09:19:46
7927,3,55.79,2023-07-05 16:47:12
6782,6,53.95,2024-02-19 02:35:16
1616,4,16.66,2023-11-24 01:44:13
6592,8,20.64,2021-10-18 08:54:17
6597,9,20.01,2022-01-25 11:32:12
7527,6,96.02,2021-05-18 16:42:36
5244,4,41.49,2021-10-25 01:22:23
1036,9,40.82,2022-11-09 09:59:11
3114,8,99.88,2023-08-15 13:22:15
1492,2,40.57,2022-06-29 12:04:47
5093,3,47.14,2021-09-11 16:02:13
4603,9,52.39,2021-09-13 17:52:29
1128,8,86.59,2023-07-19 01:26:30
9248,9,51.7,2022-08-31 19:39:05
3067,1,26.39,2023-05-10 15:10:14
937,7,98.69,2024-02-07 19:58:06
9343,5,32.69,2020-08-27 01:06:00
9210,4,60.63,2022-11-30 03:50:48
9768,9,25.96,2020-03-20 05:38:31
6851,6,35.32,2022-10-12 08:54:53
7497,7,51.13,2022-10-22 16:46:57
4183,9,79.47,2023-10-16 07:36:06
3672,6,11.15,2022-08-27 07:13:19
9856,2,19.9,2024-11-30 17:12:51
3884,8,94.08,2023-09-06 15:34:10
7463,4,76.87,2024-07-21 03:20:45
525,1,90.58,2022-06-17 03:23:40
1387,2,93.74,2024-12-11 12:20:41
6666,4,15.34,2021-06-13 17:26:33
375,6,29.39,2021-07-24 20:46:09
7213,8,91.0,2024-06-29 12:41:09
3126,8,27.08,2023-07-13 22:41:36
9326,2,36.43,2022-05-30 00:42:51
9646,6,18.72,2022-07-23 09:10:51
967,6,81.48,2022-09-18 18:48:45
4325,8,12.31,2021-01-20 10:13:21
6980,8,41.0,2023-08-11 03:51:32
4114,5,79.69,2023-06-19 05:54:46
2850,4,92.38,2023-10-21 01:44:25
4706,5,39.37,2023-07-06 08:53:37
3419,8,10.7,2021-04-15 08:32:02
1756,3,95.62,2020-06-16 20:20:12
8871,3,29.22,2020-01-31 11:36:02
685,3,98.3,2024-08-08 18:20:55
9862,6,82.97,2021-02-08 18:48:14
7928,1,50.2,2024-06-17 01:33:09
665,6,40.51,2022-10-13 07:03:50
6517,9,54.58,2024-08-05 07:31:26
2376,3,94.44,2020-03-24 08:27:21
2035,6,13.76,2023-02-13 04:05:17
9813,2,21.74,2024-03-01 21:46:16
5339,2,87.77,2021-08-08 00:45:24
4323,3,67.1,2024-05-25 15:43:09
5697,9,77.51,2020-05-12 20:21:44
405,1,15.49,2024-05-26 22:02:30
7172,5,90.4,2022-09-19 23:47:03
1303,5,62.92,2020-06-12 09:03:17
9834,5,91.82,2024-08-25 10:30:59
9335,7,17.81,2024-05-12 20:47:40
7414,8,18.16,2021-08-18 02:22:08
9278,9,13.39,2024-10-12 10:54:47
1063,8,50.32,2022-01-20 20:02:22
2683,1,79.37,2021-10-22 20:16:05
4433,8,28.64,2023-11-01 02:43:45
7007,8,23.2,2023-02-11 00:22:01
8839,8,88.52,2020-11-09 03:15:41
3315,3,30.82,2020-02-05 08:18:48
2433,3,22.9,2022-05-08 18:23:02
9691,1,12.45,2024-06-28 05:08:13
2277,6,23.72,2022-01-20 15:55:56
7489,8,64.79,2024-05-22 11:55:32
1348,9,98.78,2023-06-11 09:07:53
2243,8,59.55,2022-04-11 16:45:30
105,8,72.06,2024-09-29 02:48:39
625,9,33.43,2021-09-28 13:37:51
7000,6,50.18,2022-09-25 01:15:25
9619,7,14.29,2021-09-18 07:11:57
4279,8,65.33,2023-03-08 04:57:07
3215,8,21.8,2023-01-24 21:24:00
8151,9,81.54,2021-08-15 23:16:00
6138,2,61.17,2023-12-19 02:15:02
6970,1,26.75,2022-05-09 22:49:14
8979,8,70.94,2022-05-18 11:10:00
8987,3,21.75,2021-03-30 12:49:18
2687,4,17.89,2023-12-21 17:30:21
59,3,45.31,2020-09-07 19:27:27
2764,7,72.17,2023-07-22 19:15:02
895,4,83.04,2023-03-29 19:04:26
3820,8,67.44,2023-02-23 12:12:15
8491,3,61.09,2020-07-14 17:26:16
278,4,92.46,2024-08-04 16:56:36
7225,4,19.49,2022-06-09 21:31:00
5100,6,62.64,2023-01-18 04:32:21
5648,1,85.53,2023-03-24 09:52:28
5365,9,63.83,2022-08-25 04:32:16
2913,9,21.75,2022-06-10 12:33:50
3902,5,12.12,2022-08-27 03:26:03
1150,4,15.98,2020-06-25 18:45:58
8694,6,90.61,2021-08-18 09:35:33
2631,3,16.98,2020-05-03 02:36:52
3745,2,10.6,2020-05-11 17:44:19
6478,5,35.83,2020-05-18 01:22:19
5934,9,93.64,2021-09-13 16:30:20
6906,3,89.95,2023-01-14 20:22:34
6101,8,87.82,2021-04-19 16:23:35
9861,6,40.44,2020-10-23 10:50:48
3317,7,35.48,2020-02-29 21:39:59
2617,9,28.77,2023-10-30 05:59:04
2028,8,65.79,2020-09-16 10:12:46
7825,5,95.99,2020-07-28 06:06:36
4504,4,36.13,2020-11-12 19:34:25
3662,3,45.48,2024-05-01 18:28:43
8077,4,51.35,2021-07-05 05:14:11
1693,9,99.67,2020-05-28 17:47:49
3126,3,46.27,2021-05-01 03:17:49
4041,5,41.6,2024-05-09 12:09:39
7523,2,18.58,2020-08-11 19:38:46
3301,4,27.89,2021-08-01 19:11:26
5589,1,62.68,2023-12-16 12:22:27
7279,8,92.67,2021-04-11 14:04:57
4876,7,58.99,2024-09-26 10:49:16
9249,4,50.58,2021-07-01 07:56:01
7901,1,99.87,2020-10-30 23:26:49
8445,7,85.57,2024-07-15 21:48:14
5144,3,13.99,2021-07-21 09:38:24
9543,5,79.01,2021-06-30 09:44:16
5993,6,13.12,2024-07-01 18:21:47
4422,4,15.9,2022-11-26 00:45:57
5494,8,35.45,2020-10-13 01:48:41
5177,2,88.8,2020-10-29 10:27:02
2356,5,20.8,2024-12-10 15:49:34
9266,7,10.63,2024-02-25 20:26:27
9645,2,68.74,2023-05-14 08:29:57
427,2,55.78,2024-08-10 08:12:17
5268,3,86.48,2023-06-19 23:24:33
2927,2,36.89,2023-06-20 23:49:13
150,3,86.01,2022-10-30 14:24:59
9894,7,18.94,2020-07-14 16:13:38
7724,3,22.53,2021-04-18 12:17:53
3852,9,75.6,2021-02-23 18:39:59
8871,9,35.02,2022-10-16 15:21:51
1960,8,61.45,2023-01-28 01:46:28
5526,6,63.55,2022-12-09 15:12:27
1353,7,29.17,2023-06-25 19:18:31
9153,8,63.48,2020-10-12 16:33:43
7742,5,62.32,2022-09-25 13:25:17
4181,4,74.1,2021-01-12 01:03:16
3393,3,74.2,2023-01-12 15:00:33
3106,8,65.5,2021-03-04 11:35:48
1353,6,12.85,2023-04-22 13:53:17
3738,3,78.4,2024-10-27 09:54:28
7670,7,25.98,2021-03-30 03:54:07
1846,2,31.94,2021-11-08 09:48:01
6934,8,13.0,2021-02-25 13:09:53
5426,9,22.96,2024-08-08 08:42:37
5781,7,62.45,2020-03-16 13:45:59
3374,4,26.1,2020-08-07 12:52:34
9979,2,68.74,2024-05-28 18:04:33
6956,7,41.65,2023-10-19 17:03:21
186,2,47.12,2020-04-15 20:32:22
4798,2,81.06,2021-03-19 06:50:51
7622,9,85.65,2024-02-15 16:36:00
9507,5,10.12,2021-07-07 01:48:29
5432,6,58.77,2020-03-02 02:34:20
2608,6,88.1,2020-07-24 05:18:42
8416,1,99.86,2020-06-09 19:45:43
3397,7,70.12,2020-07-18 22:38:52
1733,4,17.81,2020-01-31 06:20:38
7863,6,74.56,2021-11-03 13:55:58
322,4,44.47,2022-06-16 05:04:37
7624,2,69.08,2021-12-10 19:00:51
6629,3,91.34,2020-12-14 00:23:25
5625,6,57.59,2021-01-20 16:07:48
6444,9,37.31,2021-09-24 09:46:57
912,6,10.77,2024-12-17 23:03:38
571,1,88.7,2023-05-16 15:57:53
9643,3,60.51,2022-03-31 02:22:06
3116,1,97.4,2022-08-03 21:35:59
3313,9,63.09,2024-12-15 18:14:32
7579,6,47.92,2024-05-06 08:44:44
5366,6,45.88,2024-01-23 00:53:15
6367,5,44.58,2024-03-22 11:25:40
1073,2,79.87,2022-06-09 02:09:47
4484,8,88.7,2023-11-07 10:42:36
6262,2,21.57,2024-05-08 00:06:38
4929,9,19.68,2022-08-12 01:39:43
9889,3,50.92,2024-01-26 20:51:31
5118,2,61.91,2021-10-25 00:53:34
2380,9,27.33,2020-09-11 22:27:43
5222,5,71.52,2022-07-30 12:40:11
9307,2,39.93,2023-03-23 13:00:27
1588,2,17.06,2020-01-22 22:31:35
5169,1,34.66,2024-10-16 11:16:13
1782,5,58.88,2022-07-18 19:42:56
3494,4,60.57,2020-12-20 02:38:13
5791,2,65.83,2024-09-30 07:24:51
87,7,33.6,2022-03-17 23:33:05
5413,1,88.54,2023-12-31 04:28:04
7078,4,84.03,2022-12-11 03:27:17
3560,9,76.97,2024-08-18 13:35:43
5157,1,99.5,2023-05-27 10:14:50
4975,2,39.65,2024-12-05 14:49:06
1022,9,43.93,2020-01-22 11:40:11
7161,7,84.3,2020-12-24 23:07:29
8089,3,66.58,2021-10-22 01:49:46
1340,6,64.7,2022-09-01 14:30:10
902,1,45.58,2021-04-13 18:19:38
5945,6,33.45,2020-02-17 20:28:15
9772,7,28.66,2020-05-09 20:54:40
4631,1,76.47,2023-07-24 06:38:40
4096,7,19.02,2022-11-09 18:38:49
1135,2,42.39,2024-03-15 16:07:56
3834,9,21.2,2022-11-03 03:28:57
4111,8,36.21,2022-11-20 16:00:23
3431,9,16.74,2023-10-08 20:04:39
169,3,55.1,2020-04-17 20:38:14
3136,2,54.7,2024-06-15 13:22:36
5749,7,23.33,2022-09-19 19:35:15
4435,4,22.76,2023-04-12 12:32:21
6972,7,29.19,2021-04-20 11:57:42
3081,3,12.61,2023-04-27 02:07:37
8803,1,18.51,2022-01-17 03:53:25
4936,6,40.57,2020-01-19 20:29:13
4813,5,37.81,2020-11-16 13:16:18
5293,8,27.29,2020-08-19 01:05:15
2781,8,23.61,2021-10-17 12:23:02
6334,8,43.58,2021-05-24 13:17:49
7311,8,38.12,2021-08-13 09:01:39
7943,8,44.48,2022-02-27 15:08:40
8212,2,69.31,2023-12-19 06:04:09
4779,3,36.39,2022-11-09 10:10:23
4470,8,29.31,2022-01-06 19:57:31
892,9,45.25,2024-06-28 00:44:16
9664,8,55.7,2023-09-25 23:40:52
3165,1,22.45,2020-05-28 20:31:50
2979,4,63.46,2024-03-25 22:46:47
4443,6,95.33,2020-03-23 04:55:20
6637,9,61.0,2021-09-16 09:55:37
6632,2,17.96,2020-12-16 18:08:14
5363,2,37.16,2024-03-18 00:05:05
9094,5,72.74,2022-11-11 14:01:39
8484,9,21.39,2020-11-08 21:29:01
6527,8,86.68,2022-12-14 01:27:33
8676,3,90.8,2022-12-08 13:55:16
916,7,64.48,2023-01-02 14:28:43
2511,2,32.18,2022-03-23 15:48:17
1507,8,52.7,2023-04-22 18:53:09
930,9,72.51,2023-09-15 06:57:12
1804,8,92.6,2021-10-05 01:05:04
6603,8,45.81,2021-05-08 15:27:36
6602,4,40.18,2021-05-30 11:00:54
2417,5,98.25,2022-03-09 03:48:41
7633,9,49.62,2021-08-29 19:03:41
9756,8,32.8,2022-09-09 02:36:00
3808,6,49.73,2020-03-07 06:43:30
7733,8,85.29,2023-03-11 06:02:35
4475,6,27.17,2023-05-06 03:37:21
6560,9,43.05,2024-04-17 09:31:39
338,7,33.14,2023-08-19 04:24:44
9375,2,23.47,2023-07-13 15:30:04
3017,8,29.01,2023-07-05 10:38:04
7114,4,17.29,2020-09-23 13:57:20
4615,7,24.52,2023-01-26 10:36:13
4770,4,50.26,2024-03-13 03:50:47
4607,2,63.35,2023-03-08 19:30:46
9577,3,77.5,2024-11-24 19:08:45
7510,7,56.34,2020-10-14 17:51:01
6464,2,94.78,2024-03-04 21:07:38
3105,6,55.22,2022-02-24 04:31:49
6518,4,96.95,2022-10-01 21:52:03
3461,7,58.44,2020-12-14 15:45:23
4763,2,37.3,2022-10-09 13:09:15
7300,5,54.21,2021-11-27 04:47:19
5071,3,58.03,2023-11-14 04:21:00
3991,4,53.32,2023-10-24 06:02:22
3564,1,98.58,2020-03-27 11:35:57
3532,5,36.47,2021-08-02 20:37:43
6716,4,84.65,2020-01-04 04:14:08
545,1,77.1,2021-06-03 17:37:18
5279,6,71.13,2021-04-29 23:29:29
7109,8,74.81,2020-07-08 21:33:56
9887,3,55.46,2024-11-04 22:48:49
4575,2,13.64,2022-04-29 01:12:09
5820,2,87.02,2024-06-14 18:28:36
736,8,88.36,2021-03-04 13:55:29
8455,8,36.85,2023-05-27 23:10:26
1973,1,61.69,2020-08-21 17:49:08
4703,7,84.91,2024-11-16 05:13:18
4298,2,46.66,2023-09-18 04:21:19
6692,5,29.36,2023-02-06 23:42:53
3359,9,31.54,2020-01-23 20:19:55
5017,6,28.9,2020-10-16 09:07:43
1696,3,39.05,2024-05-19 20:38:56
6846,2,63.05,2021-11-28 12:38:12
2310,2,28.4,2024-05-27 01:54:00
2681,7,71.67,2022-05-06 16:30:44
4662,1,96.86,2021-06-29 00:08:31
5225,3,47.31,2022-02-05 01:50:27
3072,4,62.16,2022-07-12 17:06:55
2397,7,73.42,2020-11-03 05:17:18
9390,2,51.03,2023-11-20 07:51:08
5459,4,25.01,2024-02-23 05:51:17
9241,5,31.01,2020-12-19 03:03:17
3241,3,35.84,2020-06-01 23:39:23
3007,8,17.97,2022-10-02 02:13:33
1939,2,23.19,2022-03-08 23:35:31
2467,6,50.98,2023-11-09 13:15:36
4175,4,73.76,2020-04-24 22:24:04
3299,6,90.47,2020-04-27 17:03:19
821,9,72.12,2022-09-07 10:59:54
2467,5,11.88,2023-11-28 01:07:15
6237,2,71.41,2024-10-15 19:42:55
6680,8,77.09,2023-07-10 19:09:14
2770,3,87.34,2022-07-21 03:37:49
5156,3,78.64,2022-09-02 11:39:03
5127,1,23.65,2021-12-17 15:25:27
5537,8,26.33,2023-10-06 00:32:19
2882,8,18.65,2024-03-05 19:28:22
1590,7,72.74,2020-05-15 04:36:48
3343,8,58.97,2023-08-08 22:12:51
3311,9,81.75,2020-04-04 03:28:09
2942,4,21.16,2021-06-09 05:04:05
5672,3,70.23,2021-07-05 20:36:10
8913,6,72.24,2023-04-25 20:09:02
2056,6,70.81,2020-04-29 18:47:03
418,1,28.79,2021-03-11 21:28:33
2508,1,12.12,2023-01-21 09:34:15
5,6,36.84,2022-06-12 02:46:35
4473,3,70.78,2023-01-04 21:30:53
5758,8,89.3,2023-01-26 01:44:31
605,3,31.56,2021-08-14 06:05:11
3051,6,17.3,2020-06-23 18:33:37
7802,6,80.98,2020-10-26 18:02:29
9779,3,92.63,2020-08-14 11:35:05
6834,2,95.4,2020-08-13 23:53:18
1468,5,36.46,2024-10-26 03:34:57
9409,3,88.61,2024-05-01 01:14:04
667,9,39.13,2022-12-27 11:18:30
4245,3,93.7,2022-03-08 17:53:36
9649,4,80.19,2023-05-07 05:03:26
7533,6,51.87,2023-12-12 16:03:36
3691,3,99.61,2024-10-18 05:44:19
4403,6,66.01,2021-10-17 13:05:55
5095,6,42.36,2020-01-05 19:35:39
4093,1,25.33,2021-01-02 18:21:08
9818,1,40.27,2024-05-11 12:04:05
5273,8,63.55,2021-01-07 03:01:39
6541,6,24.74,2023-02-04 23:13:57
7184,3,39.76,2020-01-04 14:42:19
2438,4,17.59,2022-07-25 07:07:26
6432,1,83.31,2023-02-24 17:40:12
6616,5,18.82,2020-01-02 04:26:00
3258,9,57.92,2022-06-24 20:50:45
628,7,76.0,2020-12-11 23:50:56
3656,7,12.61,2021-04-17 11:01:16
5086,4,79.04,2023-12-15 01:34:31
9863,9,95.05,2022-03-06 05:50:54
3154,2,57.72,2024-02-10 06:18:32
2875,5,74.86,2022-07-04 04:44:25
431,7,84.4,2024-12-21 21:20:03
3791,9,10.29,2023-04-29 18:21:57
476,6,34.2,2023-07-28 12:59:42
6606,9,78.78,2022-10-21 23:12:03
7774,9,61.27,2021-10-17 03:04:49
2888,6,11.98,2024-07-17 05:00:58
4410,8,22.7,2023-01-14 09:35:51
7004,1,46.28,2022-07-29 13:56:36
3185,8,95.08,2020-05-14 02:59:30
1545,6,49.23,2021-11-08 18:56:37
655,9,66.4,2020-02-09 10:31:59
7238,7,21.53,2022-07-11 01:10:02
8134,7,19.3,2022-03-09 04:40:02
3745,5,81.02,2023-06-04 22:44:37
8308,9,47.93,2023-01-21 00:14:12
9483,2,11.36,2021-06-13 10:52:46
9866,5,59.44,2020-07-20 07:35:41
6111,6,23.03,2023-11-13 14:59:17
4934,9,90.02,2021-06-22 08:16:20
5449,7,51.63,2022-06-12 19:08:32
7993,4,15.36,2022-09-09 02:26:51
9472,8,97.36,2020-10-01 10:41:54
3346,2,70.22,2024-06-25 21:10:53
1057,7,43.82,2021-02-09 16:15:46
8587,4,61.62,2021-05-21 17:38:04
110,3,97.7,2023-04-15 20:17:30
6662,6,80.45,2024-07-09 21:28:33
2181,7,75.3,2022-10-11 08:59:38
8650,4,13.22,2023-11-03 01:10:21
2788,5,96.76,2021-12-22 17:56:29
7982,8,10.38,2023-01-29 09:56:57
5756,3,70.85,2021-01-22 14:08:54
8878,7,87.87,2021-03-22 23:04:08
2373,5,28.16,2022-07-06 08:32:56
2586,7,20.4,2023-01-22 00:51:56
3840,2,10.97,2024-08-14 02:25:51
5209,1,63.84,2021-10-06 01:40:18
6860,5,33.44,2022-01-12 14:24:08
1123,4,89.66,2023-07-09 05:27:12
8287,3,95.96,2023-12-07 14:35:40
4487,7,21.08,2021-02-08 19:29:01
8610,7,39.75,2022-07-30 03:51:24
5043,7,89.13,2023-01-14 11:27:11
930,9,98.56,2021-03-22 02:55:40
1438,4,55.34,2023-01-26 15:32:51
2975,8,17.76,2023-07-09 22:08:33
2298,7,49.03,2024-07-31 09:21:47
3653,1,10.85,2023-09-11 22:21:18
9711,4,34.76,2021-01-31 14:54:38
3773,9,68.38,2020-11-14 08:12:34
4838,7,72.74,2021-05-04 16:31:06
8378,8,93.47,2024-05-14 06:50:37
1370,1,81.98,2021-05-29 15:39:15
3727,6,86.22,2021-04-14 09:32:38
8597,6,71.89,2024-10-30 12:28:41
3533,5,76.28,2021-09-03 22:28:03
7152,5,25.56,2024-09-18 08:38:54
9615,9,11.51,2024-07-18 15:51:10
7297,9,73.9,2022-03-15 08:27:08
2090,8,25.49,2024-03-21 08:15:20
1636,6,76.78,2024-10-21 19:36:24
2997,3,83.28,2022-04-14 16:16:31
9018,5,32.79,2020-04-04 14:18:49
802,4,57.36,2021-02-09 20:05:01
8956,4,31.91,2021-07-27 08:36:00
6147,4,41.0,2021-12-05 07:01:59
7339,5,98.7,2024-07-05 07:37:04
246,3,93.91,2020-07-17 00:16:27
8826,8,15.48,2022-01-25 14:20:27
706,4,91.78,2021-11-01 08:01:11
9165,6,46.31,2020-08-13 07:04:34
9913,2,56.22,2022-03-17 18:47:46
6887,3,25.09,2023-07-16 23:42:59
9433,4,66.31,2021-11-01 00:58:35
6041,3,35.5,2024-06-08 21:59:46
978,6,24.43,2022-12-22 05:44:56
8460,1,25.57,2020-10-20 21:49:36
5842,2,72.19,2023-05-20 04:27:07
3663,5,38.36,2022-04-13 12:01:55
1190,3,81.98,2023-03-31 13:16:46
1121,2,13.35,2022-06-21 03:40:40
6168,5,55.07,2024-04-01 22:17:18
7118,4,33.09,2020-12-15 22:57:23
3549,1,34.22,2020-07-01 00:14:25
620,8,37.45,2020-09-08 04:13:09
4691,8,14.53,2020-07-11 05:01:15
3858,1,72.7,2020-03-27 05:53:05
5,4,43.59,2023-08-30 13:17:02
9803,9,99.09,2022-03-19 00:53:28
3279,9,95.19,2020-06-17 19:14:37
8857,3,43.2,2021-02-20 15:16:12
6558,1,52.66,2022-09-20 18:32:53
7518,6,78.74,2023-05-16 21:08:41
9264,3,98.46,2021-05-02 17:11:28
5267,5,25.61,2023-04-20 02:28:15
5638,6,39.28,2022-07-22 07:26:26
1476,2,20.95,2023-09-01 18:08:54
6270,8,60.48,2024-05-07 12:10:03
3166,9,27.87,2022-11-09 03:54:38
9184,5,29.3,2022-02-03 00:33:38
6275,4,55.65,2021-12-29 03:05:43
1865,8,95.09,2022-02-28 12:14:04
8015,3,66.2,2024-04-24 17:35:18
5475,4,32.63,2022-04-30 17:23:01
7892,4,50.34,2021-07-24 10:40:15
3220,7,99.47,2023-03-12 18:09:53
7783,1,59.87,2022-03-11 15:43:35
3195,5,21.34,2020-10-30 13:06:13
9253,9,21.44,2023-10-27 06:28:12
7768,3,64.2,2020-10-23 02:47:00
8990,8,89.03,2024-01-08 16:30:09
8491,8,58.83,2020-04-18 09:54:05
6279,9,29.82,2023-08-18 14:10:11
3191,6,88.1,2022-11-23 18:47:13
6842,4,58.78,2020-06-23 21:41:33
3147,7,57.99,2023-05-03 12:17:24
7961,2,12.04,2020-01-26 21:25:45
4548,1,19.1,2020-04-06 03:27:30
1859,4,17.55,2024-08-26 15:00:45
5828,9,15.73,2022-07-13 11:13:01
1886,3,94.51,2024-02-06 13:27:13
6090,4,45.53,2020-07-12 13:01:18
6008,7,44.52,2021-03-23 22:37:44
6250,6,76.06,2020-04-10 01:26:29
8509,5,63.32,2020-04-23 03:30:30
8354,1,63.9,2020-01-20 14:11:17
1861,1,24.11,2024-10-11 23:08:48
6207,8,87.21,2021-08-30 01:44:05
1873,9,36.83,2024-02-02 15:25:51
2546,3,51.29,2024-10-16 19:26:42
3193,3,72.46,2023-06-21 12:17:40
1835,6,75.19,2021-04-15 10:34:07
770,6,29.91,2020-08-16 23:29:40
3075,5,33.38,2021-01-29 04:14:33
5646,2,15.18,2024-10-08 00:26:41
4062,1,42.57,2022-12-11 19:08:46
66,5,70.58,2021-08-06 10:46:20
118,9,78.23,2023-06-13 23:34:32
6792,1,14.54,2022-10-27 11:25:02
8580,5,12.96,2022-11-11 08:14:25
1709,5,49.25,2022-03-30 13:38:59
3120,7,10.71,2024-03-03 16:43:01
470,4,25.92,2024-09-22 21:31:32
369,1,67.07,2021-01-11 03:59:10
4739,7,36.37,2021-02-19 21:49:50
3211,6,29.54,2024-04-25 18:58:42
7561,9,58.85,2021-02-06 03:39:17
7635,4,18.09,2021-10-21 07:50:05
2849,3,44.75,2020-11-17 02:56:22
1007,3,56.74,2021-02-24 02:54:48
4721,6,61.42,2020-02-05 07:19:08
6999,2,81.8,2024-03-25 04:09:54
5690,9,50.72,2023-02-02 22:49:01
647,4,92.12,2021-02-15 11:34:13
1353,5,55.63,2023-08-13 08:14:21
6033,8,47.56,2023-01-10 14:49:21
4976,1,98.92,2024-03-16 12:42:36
5194,9,11.41,2024-02-10 00:02:22
7528,7,18.86,2021-02-13 02:35:31
1411,9,36.34,2023-03-07 04:14:59
